uid,title,synopsis,genre,aired,episodes,members,popularity,ranked,score,img_url,link
3931,Initial D Battle Stage 2,"This is simply the OAV summing up the major events and battles of ""Initial D 4th Stage"" much like the ""Initial D Battle Stage"" original summed up the first 3 seasons. Additionally, has 2 extra battles from the manga that were not incorporated into the original 4th Stage. 
 
(Source: ANN)","['Action', 'Cars', 'Sports', 'Drama', 'Seinen']","May 30, 2007",1.0,18048,3362,1096.0,7.72,https://cdn.myanimelist.net/images/anime/3/13167.jpg,https://myanimelist.net/anime/3931/Initial_D_Battle_Stage_2
3808,Futari Daka,"Two motor-bike crazy young men meet on a track one day. One almost kills the other and after a while, they discover that they have the same first name. Since they are both excellent at racing, they very quickly become rivals ... but their passion and firstname is not the only thing they have in common.","['Cars', 'Sports', 'Shounen']","Sep 20, 1984 to Jul 12, 1985",36.0,533,10850,8140.0,6.06,https://cdn.myanimelist.net/images/anime/2/59891.jpg,https://myanimelist.net/anime/3808/Futari_Daka
3434,Hey! Bumboo,"Bumboo is a very strange car-like creature with a cute yellow body. He was born from a mysterious egg at an automobile factory. Having heard the first cries of a newborn baby, a boy named Ken comes to the factory and meets Bumboo. They soon become good friends and set out on their exciting journey. 
 
Traveling the world with his four-wheeled friend and Mister the dog, Ken faces big trouble from Doctor Monkey—who wants to get Bumboo into his own hands—but finds thrills and excitement around every corner. 
 
(Source: AniDB)","['Adventure', 'Cars', 'Kids']","Apr 8, 1985 to Apr 3, 1986",130.0,988,9544,7983.0,6.1,https://cdn.myanimelist.net/images/anime/9/5633.jpg,https://myanimelist.net/anime/3434/Hey_Bumboo
35541,Turning Mecard,"A Korean/Japanese co-production created by  Bakugan  and  Dragon Ball Super  contributor Atsushi Maekawa. 
 
 Turning Mecard  stars Jason, a grade-schooler who meets a Mecanimal, a transforming minicar from the alternate world of Triforce, named Evan. Jason and Evan are both searching for missing family members, and team up to help each other. Together, they meet more Mecanimals as they battle across dimensions and learn important lessons along the way. 
 
(Source: Crunchyroll)","['Game', 'Adventure', 'Cars', 'Kids', 'Mecha']","Feb 3, 2015 to Feb 5, 2016",52.0,382,11622,7874.0,6.13,https://cdn.myanimelist.net/images/anime/7/85659.jpg,https://myanimelist.net/anime/35541/Turning_Mecard
34511,Hei Mao Jing Zhang (1992),"The series follows Officer Black Cat's adventures around the forest neighbourhood, apprehending criminals, dealing justice, and solving crimes.","['Action', 'Adventure', 'Cars', 'Comedy', 'Kids', 'Police']","Jan, 1992 to Dec, 1992",12.0,199,13408,8182.0,6.05,https://cdn.myanimelist.net/images/anime/2/83207.jpg,https://myanimelist.net/anime/34511/Hei_Mao_Jing_Zhang_1992
388,Capeta,"Taira Kappeita, or Capeta, was a 4th grader boy. He had lost his mother when he had been very little. Although he pretended to be tough in front of his father, actually he felt lonely. One day, his father brought junk parts home from his workplace and made a racing cart. Soon, they went to a circuit to drive the cart. However, Capeta found that its frame was bent and it could hardly run straight. But, with his technique he managed the cart. Furthermore, he followed soon after the fast cart and he could nearly leave it behind. The driver in the cart was Minamoto Naomi, the champion of the East Japan Junior Cart. Looking at their chase, Naomi's mother, Minamoto Nanako, advised Capeta to take part in the official race. 
 
(Source: ANN)","['Cars', 'Shounen', 'Sports']","Oct 4, 2005 to Sep 26, 2006",52.0,16485,3511,741.0,7.88,https://cdn.myanimelist.net/images/anime/5/17667.jpg,https://myanimelist.net/anime/388/Capeta
35033,Sam to Chip no wa Hachamecha Dai Race,"The Hari Hari Island Adventure Rally is just about to start! Hello Kitty, Keroppi, and other Sanrio favorites have gathered in fantastical cars for an endurance race around the island’s many obstacles. Sam and Chip think their vehicle has what it takes to win the checkered flag, but after a late start and a few unfortunate accidents, can this plucky duo survive the odds and pull off a victory? 
 
(Source: Shiteater Fansubs)","['Cars', 'Kids']","Jun 21, 1993",1.0,153,14286,9338.0,5.69,https://cdn.myanimelist.net/images/anime/7/84562.jpg,https://myanimelist.net/anime/35033/Sam_to_Chip_no_wa_Hachamecha_Dai_Race
4103,Oval x Over,"A promotional video for the Indy Racing League Bridgestone Indy Japan 3000. 
 
A thrilling race. Three drivers with their own stories. A narrow line between victory and defeat. Who will be the champion? ",['Cars'],"Mar 23, 2005",1.0,1105,9310,9334.0,5.69,https://cdn.myanimelist.net/images/anime/5/29979.jpg,https://myanimelist.net/anime/4103/Oval_x_Over
31698,Zhan Long Si Qu,"Go for Speed is a Chinese anime about Mini 4wds. It was produced by Nanjing Hongying Animation Entertainment Co. Ltd and first aired in China in 2009.   
 
(Source: Go For Speed Wiki)","['Kids', 'Cars']",2009,64.0,240,12781,9164.0,5.75,https://cdn.myanimelist.net/images/anime/4/76386.jpg,https://myanimelist.net/anime/31698/Zhan_Long_Si_Qu
917,Riding Bean,"Bean Bandit and his partner Rally Vincent are couriers for hire - transporting clients and delivering goods in his custom sports car ""Roadbuster"" for a hefty price. But when they are hired to escort a kidnapped girl named Chelsea to her home, they don't realize they're being framed for kidnapping as their former clients Semmerling and Carrie plan their escape with Chelsea's father and the ransom money.  
 
(Source: ANN)","['Action', 'Cars', 'Police', 'Seinen']","Feb 22, 1989",1.0,12426,3955,3319.0,7.12,https://cdn.myanimelist.net/images/anime/4/55505.jpg,https://myanimelist.net/anime/917/Riding_Bean
